were	O
negative	Other Measurement / Result

Cardiac	Test / Screening
review	Test / Screening
of	Test / Screening
systems	Test / Screening
is	O
notable	O
for	O
absence	DOS
of	DOS
dyspnea	DOS
on	DOS
exertion,	DOS
paroxysmal	DOS
nocturnal	DOS
dyspnea,	DOS
orthopnea,	DOS
ankle	DOS
edema,	DOS
palpitations	DOS
.	O

HISTORY	O
OF	O
PRESENT	O
ILLNESS	O
Mr	O

Known	O
lastname	O
3315	O
is	O
a	O
76	Age
year	O
old	O
male	Gender
with	O
chronic	Condition
diastolic	Condition
congestive	Condition
heart	Condition
failure	Condition
aortic	Condition
stenosis	Condition
,	O
mitral	Condition
regurgitation	Condition
and	O
chronic	Condition
atrial	Condition
fibrillation	Condition
who	O
presented	Patient Relocation
to	O
outside	GEO
hospital	GEO
with	O
progressive	O
shortness	DOS
of	DOS
breath	DOS
and	O
chest	DOS
pain	DOS
for	O
the	O
last	O
six	Duration
months	Duration

He	O
admits	O
to	O
occasional	Frequency
rest	DOS
pain	DOS
as	O
well	O

During	O
that	O
admission	Patient Relocation
,	O
he	O
was	O
found	O
to	O
be	O
anemic	DOS
and	O
transfused	Procedure
with	O
several	Dose
units	Dose
of	O
PRBC's	Drug

Endoscopy	Procedure
found	O
a	O
nonbleeding	DOS
AV	Condition
malformation	Condition
in	O
the	O
proximal	BODY
duodenum	BODY

Given	O
his	O
above	O
cardiac	O
status,	O
he	O
was	O
transferred	Patient Relocation
to	O
the	GEO
Hospital1	GEO
18	GEO
for	O
further	O
evaluation	Test / Screening
and	O
treatment.	O

HISTORY	O
OF	O
PRESENT	O
ILLNESS	O
81y/o	Age
M	Gender
with	O
h/o	O
diverticular	Condition
bleed	Condition
presented	Patient Relocation
to	O
ED	GEO
with	O
melena	DOS
and	O
BRBPR	DOS
x1	Duration
day	Duration

Pt	O
felt	O
lightheaded	DOS
,	O
but	O
denied	DOS
CP,	DOS
palpitations,	DOS
or	DOS
dyspnea	DOS
at	O
rest	O

+	O
DOE	DOS

Denied	DOS
N/V	DOS

Pt	O
was	O
noted	O
to	O
be	O
guaiac	Other Measurement / Result
positive	Other Measurement / Result
on	O
ED	Test / Screening
exam	Test / Screening

Hct	Other Measurement / Result
had	Other Measurement / Result
dropped	Other Measurement / Result
from	Other Measurement / Result
41.9	Other Measurement / Result
in	O
7-14	Date
to	O
33.7	Temperature

NG	Procedure
lavage	Procedure
was	O
performed,	O
which	O
revealed	O
active	O
bleeding	DOS
that	O
did	O
not	O
clear	O
-	O
1000cc	Procedure
lavage	Procedure
was	O
performed	O

Pt	O
was	O
noted	O
to	O
have	O
ST	Other Measurement / Result
depressions	Other Measurement / Result
in	O
V2-V3	GEO
and	O
elevated	Other Measurement / Result
troponin	Other Measurement / Result
to	Other Measurement / Result
0.15	Other Measurement / Result

Pt	O
was	O
transfused	Procedure
5	Dose
units	Dose
PRBCs	Drug

EGD	Test / Screening
revealed	O
esophageal	BODY
varices	DOS
and	O
active	O
bleeding	DOS

Banding	Procedure
was	O
attempted	O
but	O
unsuccessful	Other Measurement / Result

Profuse	O
bleeding	DOS
was	O
noted	O
during	O
EGD	Procedure
,	O
and	O
pt	O
had	O
episodes	O
of	O
frank	O
hematemesis	DOS

He	O
was	O
therefore	O
intubated	Procedure
and	O
sedated	Procedure

In	O
the	O
Name	O
NI	O
,	O
pt	O
rec'd	O
6	Dose
units	Dose
PRBC	Drug
and	O
5	Dose
units	Dose
FFP	Drug
INR	Other Measurement / Result
2.9	Other Measurement / Result
on	O
presentation	Patient Relocation

He	O
also	O
rec'd	O
protonix	Drug
40mg	Dose
IV	Route
x1	Quantity
,	O
sandestatin	Drug
200mcg	Dose
IV	Route
x1	Quantity
,	O
levofloxacin	Drug
500mg	Dose
IV	Route
x1	Quantity
,	O
propofol	Drug
gtt	Route
,	O
succinylcholine/etomidate	Drug
,	O
vitamin	Drug
K	Drug
sc	Route
,	O
and	O
octreotide	Drug
gtt	Route

He	O
was	O
given	O
a	O
total	O
of	O
6	Dose
units	Dose
FFP	Drug
,	O
as	O
well,	O
as	O
well	O
as	O
a	Dose
bag	Dose
of	O
platelets	Drug
,	O
and	O
taken	Patient Relocation
to	O
IR	GEO
for	O
emergent	O
TIPS	Procedure

At	O
IR	GEO
,	O
pt	O
was	O
noted	O
to	O
have	O
small	O
systemic-portal	Other Measurement / Result
pressure	Other Measurement / Result
gradient	Other Measurement / Result
10mm	Other Measurement / Result
Hg	Other Measurement / Result
,	O
with	O
elevated	Other Measurement / Result
Pra	Other Measurement / Result
25mm	Other Measurement / Result
Hg	Other Measurement / Result
and	O
portal	Other Measurement / Result
pressures	Other Measurement / Result
of	Other Measurement / Result
35mm	Other Measurement / Result
Hg	Other Measurement / Result

Varices	DOS
did	DOS
not	DOS
fill	DOS
with	O
injection	Procedure
of	Procedure
dye	Procedure
into	O
the	O
portal	BODY
vein	BODY

TIPS	Procedure
was	O
not	O
performed.	O

HISTORY	O
OF	O
PRESENT	O
ILLNESS	O
Dr	O

Known	O
lastname	O
3339	O
is	O
a	O
60	Age
yoM	O
with	O
a	O
history	O
of	O
myxomatous	Condition
mitral	Condition
valve	Condition
disease	Condition
s/p	O
annuloplasty	Procedure
'	O
98	Temperature
,	O
paroxysmal	O
atrial	Condition
fibrillation	Condition
currently	O
on	O
Dronedarone	Drug
and	O
Coumadin	Drug
,	O
h/o	O
postoperative	Condition
NSVT	Condition
s/p	O
ICD	Procedure
placement	Procedure
,	O
and	O
h/o	O
nondilated	Condition
cardiomyopathy	Condition
with	O
EF	Condition
who	O
presents	Patient Relocation
with	O
lightheadedness	DOS
and	O
near-syncope	DOS
in	O
the	O
context	O
of	O
recent	O
undefined	O
illness	O
and	O
weight	DOS
loss	DOS

Pt	O
reports	O
history	O
of	O
25lb	Quantity
weight	DOS
loss	DOS
in	O
the	O
past	Time
6	Time
weeks	Time
that	O
he	O
attributes	O
to	O
losing	DOS
his	DOS
sense	DOS
of	DOS
taste	DOS
due	O
to	O
his	O
Parkinson's	Drug
meds	Drug

He	O
denies	DOS
any	DOS
further	DOS
focal	DOS
symptoms	DOS
during	O
this	O
time	O
frame	O

Then,	O
today	Time
he	O
was	O
not	DOS
feeling	DOS
well	DOS
while	O
at	O
work	O
in	O
the	GEO
ED	GEO
here	O
at	O
Hospital1	GEO
18	GEO

He	O
had	O
been	O
feeling	O
lightheaded	DOS
all	Duration
day	Duration

He	O
went	O
home	GEO
then	O
relates	O
that	O
he	O
was	O
laying	O
on	O
the	O
couch	O
watching	O
TV	O
with	O
his	O
daughter	O
and	O
may	O
have	O
passed	Accident / Event
out	Accident / Event
for	O
some	O
time,	O
the	O
only	O
thing	O
he	O
remembers	O
is	O
his	O
daughter	O
waking	O
him	O
up	O

He	O
is	O
unsure	DOS
if	O
he	O
actually	O
lost	DOS
consciousness	DOS
or	O
not	O

A	O
family	O
member	O
took	Test / Screening
his	Test / Screening
pulse	Test / Screening
and	O
found	O
him	O
to	O
be	O
in	O
the	O
20's	Heart Rate
,	O
so	O
brought	Patient Relocation
him	O
to	O
the	GEO
ED	GEO

There	O
his	O
vitals	O
were	O
hr	O
31	Heart Rate
,	O
110/68	Blood Pressure
,	O
18	Respiratory Rate
,	O
100%	O2 Saturation
RA	Route

He	O
was	O
found	O
to	O
have	O
elevated	Other Measurement / Result
INR	Other Measurement / Result
,	O
hypokalemic	DOS
and	O
repleted	DOS

EKG	Test / Screening
showing	O
sinus	DOS
bradycardia	DOS
with	O
intermittent	Frequency
ventricular	DOS
escape	DOS
beats	DOS
and	O
Vpaced	DOS
beats	DOS

He	O
is	O
admitted	Patient Relocation
to	O
CCU	GEO
for	O
pacer	Procedure
interrogation	Procedure
and	O
monitoring	Test / Screening

ROS	Test / Screening
is	O
positive	Other Measurement / Result
as	O
above	O
and	O
also	O
with	O
worsening	O
postural	O
hypoTN	DOS
,	O
which	O
he	O
ascribes	O
to	O
the	O
Parkinson's	Drug
meds	Drug
,	O
and	O
lost	DOS
of	DOS
taste	DOS
,	O
also	O
attributed	O
to	O
Parkinson's	Drug
meds	Drug

ROS	Test / Screening
is	O
negative	DOS
for	DOS
f/c/ns,	DOS
CP,	DOS
SOB,	DOS
diaphoresis,	DOS
cough,	DOS
PND,	DOS
orthopnea,	DOS
syncope	DOS

HISTORY	O
OF	O
PRESENT	O
ILLNESS	O
The	O
patient	O
is	O
a	O
78	Age
year-old	O
male	Gender
admitted	Patient Relocation
earlier	O
then	O
anticipated,	O
because	O
of	O
failure	DOS
to	DOS
thrive	DOS
,	O
respiratory	DOS
difficulties	DOS
,	O
peripheral	BODY
edema	DOS
and	O
pericardial	Condition
effusion	Condition
after	O
having	O
been	O
discharged	Patient Relocation
for	O
a	O
prior	O
hospitalization	Accident / Event
for	O
aspiration	O
pneumonia	Condition
where	O
he	O
was	O
found	O
to	O
have	O
a	O
collapse	Condition
of	O
his	O
left	BODY
main	BODY
stem	BODY
bronchus	BODY
,	O
distal	BODY
trachea	BODY
and	O
right	BODY
main	BODY
stem	BODY
bronchus	BODY
for	O
which	O
he	O
subsequently	O
had	O
a	O
stent	Procedure
placed	Procedure
during	O
that	O
previous	O
visit	O

He	O
returned	Patient Relocation
on	O
4-23	Date
of	O
2195	Date
earlier	O
then	O
anticipated	O
as	O
mentioned	O
previously	O
for	O
removal	Procedure
of	Procedure
these	Procedure
stents	Procedure
and	O
tracheoplasty	Procedure
and	O
pericardiotomy	Procedure
for	O
intraoperative	O
pericardiotomy	Procedure
for	O
pericardial	Condition
effusion	Condition
that	O
he	O
developed	O

At	O
the	O
time	O
of	O
his	O
admission	Patient Relocation
the	O
patient	O
was	O
afebrile	DOS
with	O
blood	O
pressure	O
150/80	Blood Pressure
,	O
pulse	O
70	Heart Rate
,	O
respiratory	O
rate	O
20	Heart Rate
and	O
he	O
was	O
sating	O
95%	O2 Saturation
on	O
room	Route
air	Route

Notably	O
on	O
examination	Test / Screening
his	O
cardiac	Test / Screening
examination	Test / Screening
revealed	O
an	O
irregularly	Frequency
irregular	DOS
rhythm	DOS

The	O
lungs	BODY
revealed	O
bilateral	O
crackles	DOS
throughout	O
and	O
there	O
was	O
1	O
to	O
2+	O
pitting	O
edema	DOS
most	O
markedly	O
notable	O
in	O
the	O
lower	BODY
extremities	BODY

On	O
admission	Patient Relocation
his	O
electrolytes	Other Measurement / Result
were	Other Measurement / Result
all	Other Measurement / Result
within	Other Measurement / Result
normal	Other Measurement / Result
limits	Other Measurement / Result
with	O
a	O
BUN	Other Measurement / Result
and	Other Measurement / Result
creatinine	Other Measurement / Result
of	Other Measurement / Result
18	Other Measurement / Result
and	Other Measurement / Result
1.0	Other Measurement / Result

His	O
white	Other Measurement / Result
blood	Other Measurement / Result
cell	Other Measurement / Result
count	Other Measurement / Result
was	Other Measurement / Result
4.4	Other Measurement / Result

Hematocrit	Other Measurement / Result
37.5	Other Measurement / Result
and	O
platelet	Other Measurement / Result
count	Other Measurement / Result
was	Other Measurement / Result
131	Other Measurement / Result

PT	Other Measurement / Result
was	Other Measurement / Result
13.7	Other Measurement / Result
,	O
INR	Other Measurement / Result
1.2	Other Measurement / Result
and	O
PTT	Other Measurement / Result
was	Other Measurement / Result
59.4	Other Measurement / Result

The	O
patient	O
was	O
admitted	Patient Relocation
and	O
had	O
his	O
stents	Procedure
removed	Procedure
on	O
4-28	Date

He	O
subsequently	O
underwent	O
a	Quantity
number	Quantity
of	O
bronchoscopies	Procedure
for	O
clearing	O
of	O
secretions	DOS

He	O
was	O
optimized	O
preoperatively	O
for	O
surgery	Procedure

On	O
4-30	Date
he	O
underwent	O
right	BODY
thoracotomy	Procedure
with	O
posterior	BODY
membrane	BODY
tracheoplasty	Procedure
and	O
bilateral	O
bronchoplasties	Procedure
along	O
with	O
pericardial	Procedure
window	Procedure

The	O
surgery	Procedure
went	O
smoothly	O
without	Other Measurement / Result
complications	Other Measurement / Result
,	O
but	O
due	O
to	O
the	O
patient's	O
size	O
and	O
anatomy	O
the	O
distal	BODY
portion	BODY
of	BODY
the	BODY
left	BODY
main	BODY
stem	BODY
bronchus	BODY
could	Other Measurement / Result
not	Other Measurement / Result
be	Other Measurement / Result
corrected	Other Measurement / Result
,	O
therefore	O
some	O
tracheomalacia	Condition
remained	O
at	BODY
that	BODY
edge	BODY

Initially	O
postoperatively,	O
the	O
patient's	O
course	O
went	O
fairly	O
smoothly	O

Several	Time
days	Time
postoperatively	Time
the	O
patient	O
developed	O
acute	O
renal	Condition
failure	Condition
for	O
which	O
his	O
creatinine	Other Measurement / Result
jumped	Other Measurement / Result
to	Other Measurement / Result
3.5	Other Measurement / Result
and	O
this	O
was	O
found	O
to	O
be	O
partially	O
due	O
to	O
acute	Condition
tubular	Condition
necrosis	Condition
and	O
hypovolemia	Condition

The	O
patient	O
remained	O
in	Frequency
and	Frequency
out	Frequency
of	O
atrial	Condition
fibrillation	Condition
throughout	O
the	O
course	O
of	O
his	O
hospitalization	Accident / Event

One	Time
week	Time
postoperatively	Time
the	O
patient	O
went	O
into	O
pulmonary	Condition
congestion	Condition
and	O
subsequent	O
respiratory	Condition
arrest	Condition
at	O
which	O
time	O
he	O
was	O
transferred	Patient Relocation
to	O
the	GEO
Intensive	GEO
Care	GEO
Unit	GEO
,	O
but	O
was	O
subsequently	O
extubated	Procedure
with	O
aggressive	Procedure
diuresis	Procedure
and	O
aggressive	Procedure
antimicrobial	Procedure
therapy	Procedure

The	O
patient	O
was	O
transferred	Patient Relocation
from	O
the	GEO
Intensive	GEO
Care	GEO
Unit	GEO
after	O
his	O
tracheal	Condition
bronchitis	Condition
had	O
cleared	O
and	O
he	O
subsequently	O
went	Patient Relocation
back	Patient Relocation
to	O
the	GEO
floor	GEO

While	O
on	O
the	GEO
floor	GEO
the	O
patient	O
developed	O
severe	O
pneumonia	Condition
,	O
which	O
required	O
him	O
to	O
return	Patient Relocation
to	O
the	GEO
Intensive	GEO
Care	GEO
Unit	GEO

Again	O
with	O
aggressive	Procedure
care	Procedure
and	O
antimicrobial	Procedure
therapy	Procedure
he	O
regained	DOS
enough	DOS
strength	DOS
to	O
return	Patient Relocation
to	O
the	GEO
floor	GEO

After	O
discharge	Patient Relocation
to	O
the	GEO
floor	GEO
toward	O
the	O
end	O
of	O
his	O
hospitalization	Accident / Event
he	O
did	DOS
well	DOS
for	O
two	Duration
weeks	Duration

He	O
did	O
have	O
repeat	O
bronchoscopies	Procedure
,	O
which	O
showed	O
the	O
distal	BODY
tracheal	BODY
malacia	Condition
as	O
previously	O
mentioned,	O
but	O
there	O
was	O
excellent	DOS
clearance	DOS
of	DOS
secretions	DOS
throughout	DOS

It	O
is	O
anticipated	O
that	O
as	O
his	O
airway	BODY
edema	DOS
resolves	O
his	O
clearance	O
will	O
become	O
even	O
more	DOS
improved	DOS

Of	O
note,	O
late	O
in	O
his	O
hospital	GEO
course	O
the	O
patient	O
developed	O
recurrent	Frequency
right	BODY
pleural	Condition
effusions	Condition
with	O
some	O
loculations	DOS
,	O
but	O
the	O
majority	O
of	O
this	O
was	O
cleared	DOS
with	O
placement	Procedure
of	Procedure
a	Procedure
chest	Procedure
tube	Procedure
.	O

HISTORY	O
OF	O
PRESENT	O
ILLNESS	O
80	Age
yo	O
M	Gender
with	O
known	O
lymphoma	Condition
,	O
in	O
need	O
of	O
splectomy	Procedure

HISTORY	O
OF	O
PRESENT	O
ILLNESS	O
76	Age
year	O
old	O
female	Gender
with	O
h/o	O
hypothyoidism	Condition
,	O
HTN/HLP	Condition
,	O
AAA	Procedure
repair	Procedure
in	O
past	O
with	O
notable	O
known	O
lung	BODY
adenoCA	Condition
and	O
new	O
RLL	BODY
lung	BODY
mass	Condition
which	O
has	O
enlarged	DOS
in	DOS
size	DOS
over	O
the	Time
last	Time
4	Time
months	Time
,	O
being	O
followed	O
by	O
Dr	O

Last	O
Name	O
STitle	O
in	O
oncology	GEO
,	O
who	O
presented	Patient Relocation
to	O
Dr	O

Name	O
NI	O
3371	O
clinic	GEO
today	Time
for	O
follow-up	O
of	O
recent	O
multiple	Quantity
ground	DOS
glass	DOS
opacities	DOS
and	O
recent	O
biopsy	Procedure
of	O
RL	BODY
lung	BODY
with	O
c/o	O
progressive	O
night	DOS
sweats	DOS
,	O
anorexia	DOS
,	O
weakness	DOS

Pt	O
is	O
being	O
admitted	Patient Relocation
directly	O
from	O
oncology	GEO
clinic	GEO
for	O
further	O
evaluation	Test / Screening
and	O
inability	DOS
to	DOS
care	DOS
for	DOS
herself	DOS
at	O
home	GEO
secondary	O
to	O
weakness	DOS

Notable	O
results	O
from	O
recent	O
biopsy	Procedure
revealed	O
new	O
squamous	Condition
cell	Condition
CA	Condition
different	O
than	O
prior	O
adenoCA	Condition

Regarding	O
the	O
patient's	O
symptoms	O
-	O
noted	O
last	O
seen	O
by	O
Dr	O

Last	O
Name	O
STitle	O
3wks	Time
prior	Time
-	O
with	O
progressive	O
symptoms	O
of	O
fatigue	DOS
,	O
wt	DOS
loss	DOS
10	Quantity
lb	Quantity
past	O
6	Duration
mo	Duration
,	O
NS	Drug
,	O
decreasing	DOS
BP	DOS
with	O
PCP	POI
down	Procedure
titrating	Procedure
BP	Drug
meds	Drug
recently	O

Overall	O
symptoms	O
had	O
started	O
4-10	Time
mo	Time
ago	Time
with	O
rhinorrea	DOS
,	O
dry	DOS
cough	DOS
,	O
ear	DOS
pain	DOS
all	O
without	DOS
fevers	DOS
-	O
tx	O
with	O
several	Quantity
courses	Quantity
of	O
azithromycin/levofloxacin	Drug

In	O
addition	O
with	O
progressive	O
fatigue	DOS
-	O
pt	O
with	O
further	O
difficulty	DOS
ambulating	DOS
50m	O
more	O
due	O
to	O
gen	O
decreased	DOS
strength	DOS
,	O
no	DOS
focal	DOS
symptoms	DOS
,	O
does	O
have	O
mild	O
DOE	DOS
without	O
SOB	DOS
at	O
rest,	O
productive	O
cough/hemopytosis	DOS

Pt	O
with	O
general	O
mild	O
mid-lower	BODY
back	DOS
pain	DOS
without	DOS
any	DOS
current	DOS
CP	DOS
complaints	O
presently	O

Pt	O
denies	DOS
any	DOS
current	DOS
ear	DOS
pain,	DOS
HA,	DOS
or	DOS
sinus	DOS
complaints	DOS

Note	O
patient	O
has	O
not	O
taken	O
any	O
of	O
her	O
home	GEO
medication	O
yet	O
today	Time
at	O
time	O
of	O
evaluation	Test / Screening

ROS	Test / Screening
Denies	DOS
skin	DOS
changes,	DOS
changes	DOS
in	DOS
urination	DOS
or	DOS
bowels	DOS
,	O
otherwise	O
10-point	O
ROS	Test / Screening
is	O
negative	Other Measurement / Result
except	O
as	O
detailed	O
above.	O

HISTORY	O
OF	O
PRESENT	O
ILLNESS	O
Mr	O

Known	O
lastname	O
2026	O
is	O
a	O
33	Age
year	O
old	O
male	Gender
who	O
was	O
transferred	Patient Relocation
to	O
Hospital1	GEO
18	GEO
-ED	GEO
on	O
3-29	Date
after	O
developing	O
chest	DOS
pain	DOS
and	O
shortness	DOS
of	DOS
breath	DOS
,	O
a	O
code	Procedure
blue	Procedure
was	O
called	O
while	O
on	O
Hospital	GEO
Ward	GEO
Name	O
for	O
out-patient	O
CT	Test / Screening
scan	Test / Screening

He	O
is	O
well	O
known	O
to	O
the	O
surgical	Procedure
service	Procedure
,	O
he	O
has	O
a	O
past	O
medical	O
history	O
significant	O
for	O
sigmoid	Condition
diverticulitis	Condition
s/p	O
laparoscopic	Procedure
sigmoid	Procedure
colectomy	Procedure

CT	Test / Screening
scan	Test / Screening
of	O
chest	BODY
demonstrated	O
bilateral	O
pulmonary	Condition
emboli	Condition
,	O
he	O
was	O
oxygenating	DOS
well	DOS
on	O
nasal	Route
cannula	Route
,	O
an	O
intravenous	Route
Heparin	Drug
drip	Route
was	O
started	O
and	O
he	O
was	O
transferred	Patient Relocation
to	O
the	GEO
ICU	GEO
for	O
close	O
monitoring	Test / Screening
.	O

HISTORY	O
OF	O
PRESENT	O
ILLNESS	O
Pt	O
is	O
a	O
68	Age
yo	O
male	Gender
with	O
DM	Condition
,	O
HTN	Condition
,	O
deep	Procedure
brain	Procedure
stimulator	Procedure
,	O
who	O
is	O
being	O
transferred	Patient Relocation
from	O
the	GEO
floor	GEO
from	O
hypotension	DOS

Pt	O
says	O
that	O
he	O
has	O
been	O
having	O
fevers	DOS
off	Frequency
and	Frequency
on	Frequency
for	O
5	Duration
weeks	Duration

Max	O
temp	O
reached	O
104	Temperature

No	DOS
weight	DOS
loss,	DOS
night	DOS
sweats	DOS
with	O
this	O
but	O
pt	O
does	O
endorses	O
rigors/chills	DOS

He	O
states	O
that	O
some	Frequency
nights	Frequency
he	O
would	O
have	O
fever	DOS
and	O
sometimes	O
his	O
temperature	O
would	O
be	O
98.5	Temperature
fevers	DOS
generally	O
occured	O
at	Time
night	Time

Pt	O
did	O
not	O
go	O
to	O
his	O
First	O
Name3	O
LF	O
3390	O
until	O
this	Time
past	Time
Tuesday	Time

Blood	Test / Screening
cultures	Test / Screening
were	O
drawn	O
and	O
grew	DOS
out	DOS
GPC	DOS
in	DOS
clusters	DOS
and	O
pt	O
was	O
told	O
to	O
come	O
to	O
the	GEO
ED	GEO

In	O
the	GEO
ED	GEO
,	O
lactate	Other Measurement / Result
was	Other Measurement / Result
4.7	Other Measurement / Result
attributed	O
to	O
rigors	DOS
as	O
lactate	Other Measurement / Result
was	Other Measurement / Result
lower	Other Measurement / Result
previously	Other Measurement / Result
but	O
patient	O
did	O
not	O
meet	O
strict	O
criteria	O
for	O
sepsis	Condition
then	O
and	O
was	O
admitted	Patient Relocation
to	O
the	GEO
floor	GEO
and	O
started	O
on	O
vancomycin	Drug
.	O

HISTORY	O
OF	O
PRESENT	O
ILLNESS	O
Ms	O

Known	O
lastname	O
3401	O
is	O
a	O
50	Age
y.o	O

woman	Gender
with	O
IDDM	Condition
c/b	O
retinopathy	Condition
and	O
proteinuria	Condition
on	O
insulin	Drug
pump	Route
followed	O
at	O
Last	O
Name	O
un	O
by	O
Dr	O

First	O
Name4	O
NamePattern1	O
Last	O
Name	O
NamePattern1	O
174	O
p/w	O
hyperglycemia	Condition
in	O
setting	O
of	O
emesis	DOS
and	O
diarrhea	DOS
x1D	Duration

Per	O
pt,	O
she	O
felt	O
hyperglycemic	DOS
at	O
5AM	Time
whe	Time
she	O
noticed	O
she	O
was	O
urinating	DOS
more	Frequency
frequently	Frequency

At	O
that	O
time,	O
her	O
FS	Other Measurement / Result
in	Other Measurement / Result
300s	Other Measurement / Result
despite	O
being	O
within	O
normal	Other Measurement / Result
limits	Other Measurement / Result
yesterday	Time
,	O
normally	Other Measurement / Result
100s-120s	Other Measurement / Result
subsequently	O
390	Other Measurement / Result
at	O
5am	Time
,	O
400s	Other Measurement / Result
after	Time
breakfast	Time
,	O
self-bolused	Route
insulin	Drug
and	O
continued	O
to	O
be	O
in	O
400	Other Measurement / Result
all	Time
day	Time
when	O
she	O
decided	O
to	O
visit	O
her	O
PCP	POI

Name10	O
NameIs	O
reports	O
nonbloody	DOS
emesis	DOS
and	O
nonbloody	DOS
loose	DOS
stools	DOS
throughout	Time
the	Time
day	Time
,	O
and	O
reports	O
feeling	DOS
dehydrated	DOS

Pt's	O
last	O
meal	O
was	O
at	O
9pm	Time
yesterday	Time

Denies	DOS
fevers/chills,	DOS
current	DOS
nausea	DOS
or	DOS
abdominal	DOS
pain	DOS
or	DOS
myalgias	DOS

Reports	O
polyuria	Condition
,	O
but	O
no	DOS
pyuria/hematuria/dysuria	DOS

Denies	DOS
any	DOS
chest	DOS
pain/pressure,	DOS
chest	DOS
palpiations,	DOS
radiating	DOS
pain,	DOS
SOB,	DOS
pleuritic	DOS
pain	DOS

Denies	DOS
episodes	DOS
of	DOS
diaphoresis	DOS

No	DOS
recent	DOS
sick	DOS
contacts,	DOS
unusual	DOS
diet	DOS
or	DOS
recent	DOS
travel	DOS

No	DOS
recent	DOS
changes	DOS
in	DOS
insulin	DOS
or	DOS
medications	DOS

No	DOS
recent	DOS
antibiotic	DOS
use	DOS

In	O
the	GEO
ED	GEO
,	O
initial	O
VS	O
T	O
100.4	Temperature
,	O
HR	O
102	Heart Rate
,	O
BP	O
111/42	Blood Pressure
,	O
RR	O
18	Respiratory Rate
,	O
O2	O
99%	O2 Saturation
RA	Route

FS	Other Measurement / Result
in	Other Measurement / Result
triage	Other Measurement / Result
was	Other Measurement / Result
452	Other Measurement / Result

Labs	Test / Screening
notable	O
for	O
lactate	Other Measurement / Result
initially	Other Measurement / Result
4.1	Other Measurement / Result
,	O
WBC	Other Measurement / Result
18	Other Measurement / Result
,	O
BS	Other Measurement / Result
406	Other Measurement / Result
@	O
1850	Time
w/	O
anion	Other Measurement / Result
gap	Other Measurement / Result
26	Other Measurement / Result

Effective	Other Measurement / Result
Posm=300	Other Measurement / Result

Lipase,	Other Measurement / Result
ALT/AST/AlkP	Other Measurement / Result
within	Other Measurement / Result
normal	Other Measurement / Result
limits	Other Measurement / Result

CXR	Test / Screening
w/o	O
acute	Condition
pulmonary	Condition
process	Condition

Pt	O
disconnected	O
her	O
Insulin	Drug
pump	Route
@	O
2110	Blood Pressure

She	O
received	O
4L	Dose
NS	Drug
,	O
initially	O
10	Dose
units	Dose
insulin	Drug
and	O
was	O
subsequently	O
started	O
on	O
insulin	Drug
drip	Route
@	O
7units/hour	Dose
@2115	Time

On	O
arrival	Patient Relocation
to	O
the	GEO
MICU	GEO
,	O
pt	O
was	O
stable	DOS
,	O
with	O
decreased	DOS
nausea	DOS
and	O
no	DOS
further	DOS
emesis	DOS
or	DOS
loose	DOS
stools	DOS

A&Ox3	DOS
,	O
in	O
no	DOS
acute	DOS
distress	DOS
,	O
mentating	DOS
well	DOS

Tmax	O
100.6F	Temperature

Insulin	Drug
drip	Route
decreased	O
to	O
5units/hr	Dose
@2320	Dose
given	O
FS	Other Measurement / Result
219	Other Measurement / Result
down	Other Measurement / Result
from	Other Measurement / Result
289	Other Measurement / Result
in	O
one	Duration
hr	Duration

Subsequently	O
decreased	O
to	O
3units/hr	Dose
at	O
0030	Time
with	O
FS	Other Measurement / Result
165	Other Measurement / Result

Lactate	Other Measurement / Result
decreased	Other Measurement / Result
to	Other Measurement / Result
2.5	Other Measurement / Result
and	O
AG	Condition
began	DOS
to	DOS
close	DOS

Review	Test / Screening
of	Test / Screening
systems	Test / Screening
Per	O
HPI	O

Denies	DOS
headache,	DOS
changes	DOS
in	DOS
vision/double	DOS
vision,	DOS
sinus	DOS
tenderness,	DOS
rhinorrhea	DOS
or	DOS
sore	DOS
throat	DOS

Denies	DOS
rashes	DOS
or	DOS
peripheral	DOS
edema	DOS
.	O

HISTORY	O
OF	O
PRESENT	O
ILLNESS	O
The	O
patient	O
is	O
a	O
55	Age
year-old	O
man	Gender
with	O
a	O
history	O
of	O
diabetes/end	Condition
stage	Condition
renal	Condition
disease	Condition
on	O
hemodialysis	Procedure
on	O
the	O
renal	Procedure
transplant	Procedure
list	Procedure
who	O
presents	Patient Relocation
with	O
fever	DOS
and	O
cough	DOS

The	O
patient	O
was	O
in	O
his	O
usual	DOS
state	DOS
of	DOS
health	DOS
until	O
the	Time
day	Time
of	Time
admission	Time
when	O
he	O
noticed	O
increasing	O
productive	O
cough	DOS
,	O
increasing	O
shortness	DOS
of	DOS
breath	DOS
and	O
some	O
pleuritic	BODY
chest	DOS
pain	DOS

He	O
denies	DOS
nausea,	DOS
vomiting,	DOS
diarrhea,	DOS
substernal	DOS
chest	DOS
pain,	DOS
abdominal	DOS
pain	DOS

He	O
did	O
have	O
some	O
diarrhea	DOS
,	O
but	O
no	DOS
